cin,company_name,industry_sector,segment,net_worth,persistent_loss,or,pli,emp_cost_pct,rpt_pct,export_income_pct,service_income_pct,gross_intbl_pct,fy,source
U29253TN2009PTC071904,Cheng Hua Engg. (India) Pvt. Ltd.,Diversified non-financial services,ITES,15.28,0,2.12,-28.38,45.270270270270274,6.9,7.547169811320755,0.0,13.679245283018869,2022-23,prowess
U72200GJ2000PTC038563,Cygnet Infotech Pvt. Ltd.,Computer software,SDS,79.79,0,205.94,14.74,70.07466012926231,41.62,84.08274254637273,99.26677673108672,1.8354860639021076,2022-23,prowess
U15310GJ2000PLC037566,Net4Nuts Ltd.,Computer software,SDS,3.51,0,2.03,0.5,35.148514851485146,17.16,80.29556650246306,99.5073891625616,92.61083743842366,2022-23,prowess
U72100MH2000PTC124860,Forgeahead Solutions Pvt. Ltd.,Computer software,SDS,0.68,0,25.85,12.29,76.58557775847088,93.15,93.19148936170212,95.35783365570596,24.79690522243714,2022-23,prowess
U74900MH1989PTC052930,T U V India Pvt. Ltd.,Business services & consultancy,ITES,157.84,0,323.78,14.28,41.31869683385692,13.31,6.007165359194515,99.22478225955896,1.0531842609179074,2022-23,prowess
U72900MH2002PTC134657,Radio Computing Services (India) Pvt. Ltd.,Computer software,SDS,27.99,0,17.01,14.62,17.318059299191372,63.68,1.4109347442680773,99.64726631393296,5.408583186360963,2022-23,prowess
U99999MH1999PTC120990,Bigtree Entertainment Pvt. Ltd.,Online marketplaces,SDS,804.7,1,750.64,22.93,17.016049787094662,3.11,0.6887456037514654,97.59538527123522,7.249813492486412,2022-23,prowess
U72200GJ2012PTC068683,Conga Software Pvt. Ltd.,Computer software,SDS,116.38,0,206.62,13.52,86.22603153672875,96.97,100.0,100.0,0.0,2022-23,prowess
U72900TG2019PTC136868,Pragmatich Technical Services Pvt. Ltd.,ITES,ITES,0.77,0,3.9,17.12,96.6966966966967,12.66,0.0,99.23076923076924,0.0,2022-23,prowess
U85110KA1996PTC020897,Embassy Property Developments Pvt. Ltd.,Other fund based financial services,ITES,2192.66,1,491.13,36.51,17.750229313172305,71.53,0.0,21.48514649889032,3.107120314377049,2022-23,prowess
U72200TG2004PTC042901,Sierra-Cedar India Pvt. Ltd.,Computer software,SDS,30.29,0,74.09,14.41,93.36009882643609,87.67,90.99743555135646,97.43555135645836,0.0,2022-23,prowess
U50103TG2006PTC073037,Hyundai Motor India Engg. Pvt. Ltd.,Business services & consultancy,ITES,405.47,0,431.63,14.85,57.43327745403263,94.33,92.80170516414522,99.37214744109538,8.217686444408406,2022-23,prowess
U72200UP2004PTC146086,W S P Consultants India Pvt. Ltd.,Business services & consultancy,ITES,194.93,0,518.1,12.89,75.27181610197188,99.36,99.14495271183168,99.44026249758734,2.7504342790967,2022-23,prowess
U72900PN2005PTC021071,Excellarate Softech Pvt. Ltd.,Computer software,SDS,46.68,0,156.49,17.48,86.92290368590947,95.4,95.43740814109528,97.29695188190938,0.4025816346092402,2022-23,prowess
U72200KA2004PTC035309,Samsung R & D Institute India - Bangalore Pvt. Ltd.,Computer software,SDS,979.72,0,4302.24,15.11,72.99800127896741,97.84,93.54940682063298,99.6704042545279,1.5113057384060395,2022-23,prowess
U72900DL2010PTC201452,Ienergizer I T Services Pvt. Ltd.,ITES,ITES,404.69,0,1115.02,17.52,79.14246866996216,60.49,61.33253215188965,99.72108123621102,1.1363024878477517,2022-23,prowess
U72200TG2006PTC051469,Acuvate Software Pvt. Ltd.,Computer software,SDS,32.12,0,49.35,14.93,78.24871914299023,79.21,78.94630192502532,99.97973657548124,2.066869300911854,2022-23,prowess
U72200PN2007FTC132479,Barclays Global Service Centre Pvt. Ltd.,Computer software,SDS,802.65,0,9051.63,15.34,75.37079321715996,100.0,89.3709751724275,99.8595833015711,0.0,2022-23,prowess
U74999MH2013PTC246212,Quantiphi Analytics Solutions Pvt. Ltd.,Business services & consultancy,ITES,140.64,0,701.84,15.75,90.50501385407046,97.31,97.31277784110338,100.0,0.0783654394163912,2022-23,prowess
U72900MH2005PTC158278,Deutsche India Pvt. Ltd.,ITES,ITES,2360.18,0,6832.66,15.71,61.99959357854095,99.85,100.0,100.0,0.0,2022-23,prowess
U73100MH2002PTC136230,Raptim Research Pvt. Ltd.,Business services & consultancy,ITES,123.22,0,165.97,19.51,29.091956506084827,17.48,42.51973248177381,99.52401036331868,1.0423570524793635,2022-23,prowess
U72200PN2007PTC192948,Symantec Software & Services India Pvt. Ltd.,Computer software,SDS,120.53,0,297.74,15.1,78.85500019328154,99.32,0.0,100.0,0.0906831463693155,2022-23,prowess
U74900UP2010PTC041146,Aptara New Media Pvt. Ltd.,ITES,ITES,78.04,0,73.4,14.81,63.02205537306428,94.77,95.98092643051773,95.98092643051773,11.716621253405991,2022-23,prowess
U72200GJ1995PTC027248,Live Wire Softwares Pvt. Ltd.,Diversified non-financial services,ITES,1.6,0,1.51,17.05,74.4186046511628,28.68,0.0,52.980132450331126,0.0,2022-23,prowess
U72200TN2000PTC051661,Miramed Ajuba Solutions Pvt. Ltd.,ITES,ITES,463.95,0,383.97,15.37,82.25113428082088,96.67,96.79662473630752,96.79662473630752,0.622444461806912,2022-23,prowess
U71100DL1994PTC061963,U R S Scott Wilson India Pvt. Ltd.,Business services & consultancy,ITES,85.26,0,92.46,5.79,22.17391304347826,34.3,1.3951979234263463,98.92926670992864,0.0,2022-23,prowess
U72200KA2006PTC038135,Flatworld Solutions Pvt. Ltd.,Business services & consultancy,ITES,47.25,0,94.74,11.93,72.19990548204159,90.37,94.19463795651257,99.38779818450496,2.1110407430863414,2022-23,prowess
U22110DL2006PTC153046,Global Content Transformation Pvt. Ltd.,ITES,ITES,29.57,0,30.51,15.39,75.71860816944024,94.46,97.80399868895444,97.80399868895444,5.4408390691576525,2022-23,prowess
U72900MH2010PTC202960,Gozoop Online Pvt. Ltd.,Online marketplaces,SDS,18.27,0,43.33,15.89,45.65391815993581,3.02,12.070159243018695,99.69997692130164,0.0,2022-23,prowess
U72200TN2003PTC051665,K L A Tencor Software India Pvt. Ltd.,Computer software,SDS,188.59,0,495.11,14.51,73.53777839450497,99.37,100.0,100.0,0.2161135909191897,2022-23,prowess
U72200DL2007PTC331316,F I S Solutions Software (India) Pvt. Ltd.,Computer software,SDS,164.73,0,158.19,15.1,87.39813736903376,98.48,98.982236550983,98.982236550983,0.1517162905366963,2022-23,prowess
U72900TG2001FTC060746,Osi Systems Pvt. Ltd.,Diversified,ITES,213.03,0,163.0,15.59,36.71370824764202,0.0,91.49693251533742,0.0,2.533742331288344,2022-23,prowess
U72200GJ2004PTC044670,Priya Softweb Solutions Pvt. Ltd.,ITES,ITES,54.31,0,62.91,15.18,86.92786525082387,96.26,99.03036083293594,99.03036083293594,0.0,2022-23,prowess
L74120MH2012PLC226823,Vertoz Ltd.,Business services & consultancy,ITES,59.52,0,54.92,12.26,15.228945216680296,35.74,21.922796795338677,98.63437727603788,12.3088128186453,2022-23,prowess
U63090MH2019PTC321298,Spotnana Technology Pvt. Ltd.,Computer software,SDS,9.02,0,52.53,15.02,93.08079702211516,99.81,100.0,100.0,0.0,2022-23,prowess
U29219KA2000PLC026258,Plant-Tech Industrial Services Ltd.,Business services & consultancy,ITES,75.44,0,73.04,14.88,29.82069833280906,4.02,0.0,94.53723986856517,0.205366922234392,2022-23,prowess
U74900DL2009PTC187041,R1 R C M Global Pvt. Ltd.,ITES,ITES,646.58,0,1314.36,15.27,74.74392254533974,97.51,0.0,98.4136766182781,2.074774034511093,2022-23,prowess
U29999PN1998PLC012660,I-Design Engineering Solutions Ltd.,Business services & consultancy,ITES,16.02,0,13.85,13.25,40.71954210956664,21.67,0.0,99.27797833935018,57.83393501805054,2022-23,prowess
U72900DL2015FTC287150,Centric Consulting India Pvt. Ltd.,Business services & consultancy,ITES,32.84,0,149.46,15.08,93.17831844779796,100.0,100.0,100.0,0.0,2022-23,prowess
U72900PN2011PTC139201,Mindtickle Interactive Media Pvt. Ltd.,Computer software,SDS,88.53,0,281.06,15.5,85.82230623818525,97.49,97.67665267202732,99.63708816622784,0.0,2022-23,prowess
U72200TG2008PTC058909,Inteq B P O Services Pvt. Ltd.,ITES,ITES,3.05,0,4.77,21.99,74.93606138107418,10.58,99.79035639413,99.79035639413,1.257861635220126,2022-23,prowess
U72900KA2000PTC027540,Ariba Technologies India Pvt. Ltd.,Computer software,SDS,204.7,0,812.8,15.49,67.66126740551293,99.39,96.11220472440944,99.80314960629924,0.0,2022-23,prowess
U74990PN2015FTC154831,Roche Information Solutions India Pvt. Ltd.,Computer software,SDS,34.45,0,171.44,15.15,75.77406138760159,100.0,100.0,100.0,0.0,2022-23,prowess
U74140DL2005PTC134963,Microsoft Global Services Center (India) Pvt. Ltd.,Computer software,SDS,176.32,0,1934.65,14.9,48.97433156350591,98.99,90.91980461582196,99.354922078929,0.0,2022-23,prowess
U72200MH2000PTC125631,Maq India Pvt. Ltd.,Computer software,SDS,61.9,0,86.49,15.17,82.9960053262317,99.53,100.0,100.0,0.0,2022-23,prowess
U72900PN2004FTC220305,Synechron Digital Payments Services Pvt. Ltd. [Merged],ITES,ITES,189.67,0,502.76,16.97,83.20731451969382,73.2,72.56941681915825,99.67380062057444,0.0,2022-23,prowess
L93090MH2009PLC192183,D R A Consultants Ltd.,Business services & consultancy,ITES,27.75,0,15.04,14.98,42.201834862385326,1.3,0.0,100.0,6.382978723404255,2022-23,prowess
U72200TN2005PTC057084,L N W India Solutions Pvt. Ltd.,Computer software,SDS,68.58,0,497.63,16.31,80.91576290201945,97.49,9.75021602395354,97.5021602395354,0.8902196410988084,2022-23,prowess
U72200DL2005PTC132939,Trend Micro India Pvt. Ltd.,Computer software,SDS,64.07,0,133.95,14.9,70.32938754503346,99.01,100.0,100.0,0.0,2022-23,prowess
U72200KA1997PTC022382,I B M India Pvt. Ltd.,Computer software,SDS,13266.7,0,27709.7,14.42,70.40958323182188,75.93,77.77456991595,93.04250858002791,0.2107565220843242,2022-23,prowess
U74120TN1998PTC041070,Ford Motor Pvt. Ltd.,ITES,ITES,2646.11,0,3428.68,15.88,61.56224968821925,95.77,98.18618243755614,99.0276141255527,0.2665748917950932,2022-23,prowess
U74899HR2001PTC111537,Convergys India Services Pvt. Ltd.,ITES,ITES,875.91,0,1395.16,17.94,79.92273422772269,86.22,79.21170331718226,96.49430889647064,2.139539551019238,2022-23,prowess
L72200PN1990PLC059594,Birlasoft Ltd.,Computer software,SDS,1220.93,0,2423.22,11.79,78.89581930078707,84.25,89.26552273421315,99.7532209209234,2.360082864948292,2022-23,prowess
U72900HR2016OPC065209,Complere Infosystem (O P C) Pvt. Ltd.,Computer software,SDS,1.12,0,5.61,16.39,70.95435684647302,12.13,0.0,100.0,0.0,2022-23,prowess
U72300DL2008PTC181021,Aptara Learning Pvt. Ltd.,ITES,ITES,26.19,0,20.69,14.75,88.18635607321131,94.4,95.26341227646206,95.26341227646206,15.2730787820203,2022-23,prowess
U72900MH2004PTC145304,M S C I Services Pvt. Ltd.,ITES,ITES,175.6,0,832.7,13.53,85.71331188307794,99.67,100.0,100.0,0.0,2022-23,prowess
U72200DL1998PTC093824,Microsoft India (R & D) Pvt. Ltd.,Computer software,SDS,5363.02,0,15247.1,14.84,86.88618677335872,94.03,99.33862832932164,99.54640554597268,0.1494054607105613,2022-23,prowess
L30007KA1991PLC039702,Mindteck (India) Ltd.,Computer software,SDS,145.83,0,130.56,15.81,82.50842646797942,65.83,66.15349264705883,99.19577205882354,0.9880514705882352,2022-23,prowess
U72900TN2012PTC084306,Chargebee Technologies Pvt. Ltd.,Computer software,SDS,87.97,0,434.34,15.13,88.00858801388925,99.21,100.0,100.0,3.126582861352857,2022-23,prowess
U74110KA1998PTC080762,Sabic Research & Technology Pvt. Ltd.,Business services & consultancy,ITES,517.07,0,330.23,15.07,38.920444645781785,100.0,99.53971474426912,99.95154892044935,2.8283317687672227,2022-23,prowess
U72900DL1996PTC075453,Nagarro Software Pvt. Ltd.,Computer software,SDS,677.07,0,1743.88,17.76,79.64697382015112,80.06,69.97557171365003,98.47523912195793,1.047090396128174,2022-23,prowess
U72200MH2000PTC129910,Skillnet Solutions India Pvt. Ltd.,Computer software,SDS,20.91,0,65.91,15.39,89.86344537815127,97.46,99.86345015930814,99.86345015930814,1.137915339098771,2022-23,prowess
U72200KA2002PTC031398,Yahoo Software Development India Pvt. Ltd.,Computer software,SDS,142.97,0,240.49,15.3,76.00805484969075,98.12,99.60497317975798,99.60497317975798,0.012474531165537,2022-23,prowess
U72200TG2016PTC110808,Datafactz Solutions Pvt. Ltd.,Business services & consultancy,ITES,3.37,0,8.5,15.49,83.55978260869566,99.41,99.52941176470588,99.52941176470588,0.4705882352941177,2022-23,prowess
U72200KA2002PLC030310,Infosys B P M Ltd.,ITES,ITES,4396.0,0,7582.0,15.32,77.56653992395437,29.18,0.0,99.30097599577948,0.2505935109469797,2022-23,prowess
U74140MH2005PTC152710,Aptivaa Consulting Solutions Pvt. Ltd.,ITES,ITES,11.43,0,9.56,16.02,63.470873786407765,46.99,83.05439330543933,97.80334728033472,40.5857740585774,2022-23,prowess
U72900KA2011PTC060769,N T T Data Information Processing Services Pvt. Ltd.,Computer software,SDS,2065.04,0,4821.89,14.33,76.19719411888836,76.72,0.0,97.50180945645796,0.4747101240384994,2022-23,prowess
U74140MH2010FTC430932,State Street Corporate Services Mumbai Pvt. Ltd.,Business services & consultancy,ITES,1477.8,0,2551.48,15.19,82.27034885033342,98.52,99.83225422107952,99.83147036229953,0.048599244360136,2022-23,prowess
U72900KA2014PTC076766,Postdot Technologies Pvt. Ltd.,Computer software,SDS,45.73,0,173.13,14.97,91.04190185271266,99.76,99.7862877606423,99.7862877606423,0.0,2022-23,prowess
U72200MH2006PTC163566,Calypso Technology India Pvt. Ltd.,Computer software,SDS,56.6,0,212.1,15.16,89.42881963296774,0.0,0.0,99.75011786892976,0.1744460160301744,2022-23,prowess
U72200CH2004PTC027506,Carefusion Development Pvt. Ltd.,Computer software,SDS,61.23,0,131.87,15.03,74.72958827634334,99.64,100.0,100.0,0.0,2022-23,prowess
U72200AS2007PTC008383,Zaloni Technologies India Pvt. Ltd.,Computer software,SDS,16.88,0,27.98,15.0,86.1076859843814,99.82,0.0,100.0,2.1086490350250178,2022-23,prowess
L64200MH2008PLC182752,Enser Communications Ltd.,Computer software,SDS,4.5,0,25.4,8.09,69.1063829787234,5.54,0.0787401574803149,100.0,4.724409448818897,2022-23,prowess
U72200PN2013FTC146862,K2 Technosoft India Pvt. Ltd.,Computer software,SDS,8.79,0,18.33,15.87,77.24399494311,97.44,97.43589743589745,97.43589743589745,0.1091107474086197,2022-23,prowess
0,C S M Technologies Ltd.,Computer software,SDS,56.08,0,153.92,19.46,47.24873884361661,2.62,5.022089397089398,76.39682952182953,1.487785862785863,2022-23,prowess
U72200TG2001PTC037193,24-7 Intouch India Pvt. Ltd.,ITES,ITES,87.11,0,385.04,14.54,78.26268035103375,99.98,100.0,100.0,7.542073550799916,2022-23,prowess
U72500TG2014PTC095528,I V Y Software Devp. Services Pvt. Ltd.,Computer software,SDS,249.27,0,730.44,15.86,88.42713025823234,99.13,99.38940912326817,99.38940912326817,2.661409561360276,2022-23,prowess
U73100TG2011PTC073723,Medtronic Engineering & Innovation Center Pvt. Ltd.,Business services & consultancy,ITES,200.72,0,339.69,15.12,66.38085877927273,75.67,100.0,100.0,2.6789131266743205,2022-23,prowess
U72900PN2007PTC169538,Tieto India Pvt. Ltd.,Computer software,SDS,142.51,0,869.23,14.37,87.80410784068631,100.0,100.0,100.0,4.651243054197393,2022-23,prowess
U72200MH1992PTC065041,Netcore Cloud Pvt. Ltd.,Computer software,SDS,783.96,0,709.69,13.22,27.028493028301583,24.46,6.881878003071764,99.05592582676942,3.077399991545604,2022-23,prowess
L72200MH1994PLC082110,Sonata Software Ltd.,Computer software,SDS,553.6,0,931.52,15.8,68.7315084160016,53.06,81.57312779113707,88.05500687049124,0.3027310202679491,2022-23,prowess
U74999HR1998PTC034105,Cowi India Pvt. Ltd.,Business services & consultancy,ITES,57.59,0,160.06,20.92,73.80071013069426,100.0,94.52705235536676,95.33924778208171,2.6615019367737096,2022-23,prowess
U85110KA1989PLC014450,Microland Ltd.,ITES,ITES,300.6,0,1176.39,11.3,73.82373811438573,4.77,88.64237200248216,97.35716896607416,0.5482875576977022,2022-23,prowess
U72200TG2000PTC033213,Satyam Venture Engg. Services Pvt. Ltd.,Computer software,SDS,373.11,0,344.12,13.41,82.94113769692176,16.42,68.3453446472161,99.00906660467278,15.20399860513774,2022-23,prowess
U72100MH2000PTC125761,Mobileum (India) Pvt. Ltd.,Computer software,SDS,121.48,0,138.67,15.07,81.09700439797528,94.03,94.08668060863924,94.08668060863924,2.1561981683132623,2022-23,prowess
U29193MH1981FLC024364,Carrier Technologies India Ltd.,Business services & consultancy,ITES,372.15,0,457.68,14.78,67.00105331795156,86.69,98.42029365495544,78.15067295927285,0.30589057857018,2022-23,prowess
U72900RJ2013FTC043822,Punchh Tech India Pvt. Ltd.,Computer software,SDS,16.47,0,83.54,10.43,85.81625908790483,99.75,100.0,100.0,0.2633468996887718,2022-23,prowess
U72900HR2001PTC055458,R B S Services India Pvt. Ltd.,ITES,ITES,1519.83,0,4151.17,14.27,79.21754401418143,98.48,98.5854590392588,98.61990715870463,0.0,2022-23,prowess
U72200MH2005PLC155433,E S D S Software Solution Ltd.,Computer software,SDS,215.4,0,201.99,3.72,37.99229781771501,5.94,0.0,99.69305411158967,6.312193672954107,2022-23,prowess
U85110PN1993PLC145950,Capgemini Technology Services India Ltd.,Computer software,SDS,17894.4,0,27914.0,14.85,85.04998971405061,83.33,89.00014329727018,99.82517733037186,4.456903345991259,2022-23,prowess
U33130PN1995PTC188911,Johnson Controls (India) Pvt. Ltd.,Diversified non-financial services,ITES,563.34,0,2143.61,17.74,43.673792209504136,59.43,58.96594996291302,26.363937469968885,0.1618764607367945,2022-23,prowess
U72900MH2017PTC292122,Atos Global It Solutions & Services Pvt. Ltd.,Computer software,SDS,747.02,0,1672.06,15.09,79.24476352397801,85.37,84.69193689221677,99.5723837661328,0.010765163929524,2022-23,prowess
U72200TG2001PTC037994,I V Y Comptech Pvt. Ltd.,Other fund based financial services,ITES,157.94,0,28.01,15.51,78.63917525773196,97.5,99.4287754373438,99.4287754373438,4.6054980364155655,2022-23,prowess
U74900KA2014FTC076192,Tredence Analytics Solutions Pvt. Ltd.,Computer software,SDS,98.35,0,411.16,15.07,83.213456102544,96.66,96.97441385348768,99.19739274248468,0.0,2022-23,prowess
U93090PN2006PTC155503,Pubmatic India Pvt. Ltd.,Computer software,SDS,97.61,0,202.63,15.51,84.89909930452629,99.42,98.6428465676356,98.6428465676356,0.0937669644179045,2022-23,prowess
U30009UP2000PTC030438,Techbooks International Pvt. Ltd.,Computer software,SDS,312.51,0,219.44,14.54,78.88088526986117,92.72,94.62723295661684,94.62723295661684,27.17827196500182,2022-23,prowess
U74999DL2018FTC340264,Moody'S Analytics (India) Pvt. Ltd.,ITES,ITES,58.87,0,190.67,11.69,66.24685138539044,0.0,5.632768657890597,99.97377668222585,27.17260187758956,2022-23,prowess
U74999PN2010PTC150688,Aptara Technologies Pvt. Ltd.,ITES,ITES,29.49,0,17.47,13.96,23.61382909328115,57.78,0.0,99.77103606182028,57.52718946765886,2022-23,prowess
U72200DL1999PTC098101,Infozech Software Pvt. Ltd.,Computer software,SDS,24.86,0,36.07,17.11,65.35714285714285,8.16,94.31660659828113,100.0,2.0515663986692543,2022-23,prowess
U72200KA2007PTC186277,Rockwell Collins (India) Enterprises Pvt. Ltd.,Computer software,SDS,219.54,0,567.96,15.08,56.23948941343328,98.24,98.39073174167196,98.39073174167196,0.202479047820269,2022-23,prowess
U93000MH2013FTC243776,Siemens Logistics India Pvt. Ltd.,Business services & consultancy,ITES,75.02,0,171.9,15.79,12.602721271723022,25.14,4.200116346713205,0.0,66.68993600930774,2022-23,prowess
U74899KA1990PTC190581,Itron India Pvt. Ltd.,Business services & consultancy,ITES,73.2,0,313.48,18.13,68.68782031956587,78.28,78.6174556590532,79.77542426949087,0.4210794947046063,2022-23,prowess
U73100MH2004PTC144454,P P D Pharmaceutical Devp. India Pvt. Ltd.,Business services & consultancy,ITES,173.5,0,426.67,17.68,72.21502054775628,86.55,86.56104249185552,99.9929688049312,0.0093749267583847,2022-23,prowess
U74130MH2004PTC146904,Ipsos Research Pvt. Ltd.,Business services & consultancy,ITES,206.37,0,396.82,14.45,38.06419980965016,21.13,31.99183508895721,98.85086437175543,2.265510810947029,2022-23,prowess
L65910MH1987PLC044887,Artefact Projects Ltd.,Business services & consultancy,ITES,55.66,0,21.44,15.95,33.09897241752298,2.26,0.0,100.0,3.264925373134328,2022-23,prowess
U74999DL2019FTC346364,Delphix Software Pvt. Ltd.,Computer software,SDS,16.44,0,80.44,13.97,88.65117597052989,96.39,96.40726006961712,96.40726006961712,0.0,2022-23,prowess
U93090DL2006FTC154625,Vizrt India Pvt. Ltd.,Other fee based financial services,ITES,9.34,0,9.61,14.4,62.97619047619049,78.04,100.0,100.0,0.0,2022-23,prowess
